seed,delayed_reward,immediate_reward,policy_loss,delayed_value_loss,immediate_value_loss,entropy,Unnamed: 7
50564,-0.00117679980177728,0.006285919540229844,0.10441814260905202,1.0581770854063353e-05,0.4333661575373476,0.3302457477815335,
26477,-0.002181385649137296,-0.06878039345711755,0.07123992687498217,3.8951961810449346e-05,0.6587635987573307,0.30506809336239527,
99218,-0.0027306463922522847,-0.06954594017094012,0.05293341164942823,3.6298433747980686e-05,0.6130514975099897,0.3009011624667507,
25967,-0.009387747408564264,0.05644893899204244,0.12105360351702718,0.0003765121633078876,0.5068297034643884,0.4055264948110511,
99129,-0.0004745475202700788,-0.12702131840062872,0.04599981666962206,1.5283905397143413e-05,0.6137391245232787,0.35861774750458464,
66651,-0.0005271907167261433,-0.1233790156203949,0.027625479223916803,1.1644847501744894e-05,0.48636101562263,0.32101171150289726,
77561,-0.0005589038502472374,-0.06425176834659593,0.0703304714736735,1.0907495585584432e-05,0.5450924846215788,0.31958602198064456,
37744,-0.0006627264471741966,-0.02126252578838785,0.07113410817017857,8.996259068290275e-06,0.3567106118788045,0.33478168261064795,
39646,-0.002950810137672546,0.05174237400530504,0.11522026832696584,3.994115909262079e-05,0.6686338025587425,0.40944510090048725,
84397,-0.0003449088912629976,-0.1551127320954907,0.02505006487938305,1.1277716300641054e-05,0.7044959185635102,0.2938458513131878,
10704,-0.009468583912024781,-0.09509560123784258,0.07448740707616514,0.000241334347266263,0.8690707045249891,0.34393897306350263,
16351,-0.009369962227833087,-0.08791721927497784,0.05264991291598552,0.00015264008133915118,0.34954756818247323,0.22500469207304183,
91715,-0.014052953608276433,-0.09626367705570285,0.08429618446800032,0.0003144885084580519,0.744172831690437,0.3447215477503658,
77368,-0.006534793679441972,0.06495849297573435,0.13849306817592913,0.00014277217237261382,0.4767248928711939,0.3486082968726697,
6722,-0.00792818612803046,-0.2851912024756852,0.014375504905874244,0.00016488781204733992,1.0244093208373657,0.2779757763176602,
75875,-0.005700889074407347,0.057194960212201516,0.15963708794358186,0.00023892341413201749,0.5511260105315086,0.43484523812846343,
64225,-0.0058393406029345705,-0.3180666077217801,0.007126590738605729,0.00016010963717350465,1.2169390190343325,0.31525693498263635,
57865,-0.0019676847025056937,-0.04593648688476267,0.08384229605588245,2.8223951143958398e-05,0.5214010743252607,0.3384848238618684,
63491,-0.009806539079202474,-0.17442915561450037,0.06734812833133265,0.0002523294595900816,1.1399673654711835,0.3909516096943174,
64645,-0.002853224945434333,-0.02272755182237935,0.08655974385198205,4.8089509937855905e-05,0.34428612539265274,0.3144375609237818,
22387,-0.005124892131125587,0.04986023614795159,0.1565572444486323,6.312032302153708e-05,0.5151886225779002,0.40033436022706287,
36151,-0.007096640550807165,-0.22219274977895664,0.036798296646380214,0.00018173063636084085,1.0859183053007901,0.3050099525015472,
36239,-0.0037629811172504727,-0.19419669171824339,0.03279751722388906,9.874962815432666e-05,0.9592789177528386,0.2870720120587691,
32516,-0.0010385552175093237,-0.03790401807643179,0.09213789515724283,1.6321101704819837e-05,0.417763509074511,0.3012438392034418,
53007,-0.002598806575468679,0.041004641909814316,0.11939192852106233,3.8917269156694444e-05,0.5265293251303093,0.3323999626017369,
45156,-0.00047829548421221487,-0.12094753905098732,0.02601921924904828,9.448559552329012e-06,0.4030409940022172,0.2331252867270852,
50015,-0.0037061391543788385,0.021992736270753495,0.10080337104917464,3.954840444709495e-05,0.42341341963037854,0.34245909904932664,
80515,-0.0013897073171480149,-0.16118700265251984,0.03246634973239421,3.7178013859643504e-05,0.6548378021695926,0.26711437085562706,
93972,-0.0007141485920540559,-0.10097443265546706,0.04709339061559272,1.6590919682709944e-05,0.5160539684048092,0.2749205519082373,
86600,-0.007718509686856522,-0.06808625601729046,0.0959467251369668,0.00011196210276542387,0.7831362780260956,0.2988329046693236,
99748,-0.005801194187200133,-0.012602923297966391,0.16141478270096973,6.465701295888099e-05,0.5507557127970291,0.36421185537023393,
64939,-0.0005959627290789962,-0.07801816239316235,0.08061710739126185,8.673407286061354e-06,0.3629716461858688,0.2608507857920649,
61763,-0.006130002995264497,-0.0511546443658512,0.07366962879440177,7.319291996683089e-05,0.6184856359633617,0.2973656050380604,
5733,-0.008354921949192717,-0.051934129089301506,0.10380791576613246,0.00015581122332387163,0.4828469586063746,0.34957519232163975,
58405,-0.011685064901811593,-0.015323367963454161,0.09351579836616765,0.0002046365674620971,0.3396549844844876,0.3171755445876943,
54389,-0.004466893517495143,-0.15066865605658708,0.047472897590945806,0.00012922396896723184,0.5961435562103434,0.2652099548831621,
64081,-0.007971694003600401,-0.02056366047745355,0.07931616652418697,0.0003166360788933853,0.6596005502178323,0.3749789161338189,
